date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,views,comments,likes,dislikes,shares,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,annotation_impressions,annotation_clickable_impressions,annotation_clicks,annotation_click_through_rate,annotation_closable_impressions,annotation_closes,annotation_close_rate,card_teaser_impressions,card_teaser_clicks,card_teaser_click_rate,card_impressions,card_clicks,card_click_rate,subscribers_gained,subscribers_lost,videos_added_to_playlists,videos_removed_from_playlists,red_views,red_watch_time_minutes,channel_title,status,video_duration,video_title,video_duration_sec
20180106,UCFAOhU0g6xF7BkLsU6q8jfA,5Ou7Hi_e7KA,on_demand,not_subscribed,US,1,0,0,0,0,0.003333333333,0.2,0.14814814810000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M15S,OUR FUTURE OFFICE AMBITIONS | ALTON ALEXANDER 003,135
20180106,UCFAOhU0g6xF7BkLsU6q8jfA,gg6mQupbVPc,on_demand,not_subscribed,US,10,0,0,0,0,11.30036667,67.8022,44.0274026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M34S,DROPPING IN ON THE CLIENT | ALTON ALEXANDER 006,154
20180106,UCFAOhU0g6xF7BkLsU6q8jfA,GMuiqgibsTM,on_demand,not_subscribed,US,4,0,0,0,0,3.2776,49.163999999999994,55.24044944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M29S,"GOOD WEATHER, GOOD DAY, & PRIORITIES | ALTON ALEXANDER 007",89
20180106,UCFAOhU0g6xF7BkLsU6q8jfA,kQ-sNXT7Jx8,on_demand,not_subscribed,US,1,0,0,0,0,1.4219166669999999,85.315,107.9936709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M19S,First Episode | VLOG 001,79
20180106,UCFAOhU0g6xF7BkLsU6q8jfA,7XLP2Hy3IXQ,on_demand,not_subscribed,US,1,0,0,0,0,4.086833333,245.21,199.3577236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M3S,CEO Lunch at The Grand American | ALTON ALEXANDER 004,123
20180106,UCFAOhU0g6xF7BkLsU6q8jfA,G0h2VC4hhZY,on_demand,not_subscribed,US,1,0,0,0,0,0.0076666666669999994,0.46,0.2110091743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M38S,AN UBER EXPERIENCE | ALTON ALEXANDER 005,218
20180106,UCFAOhU0g6xF7BkLsU6q8jfA,G0h2VC4hhZY,on_demand,subscribed,US,1,0,0,0,0,2.6215,157.29,72.15137615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M38S,AN UBER EXPERIENCE | ALTON ALEXANDER 005,218
20180106,UCFAOhU0g6xF7BkLsU6q8jfA,G0h2VC4hhZY,on_demand,subscribed,ZZ,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M38S,AN UBER EXPERIENCE | ALTON ALEXANDER 005,218
20180107,UCFAOhU0g6xF7BkLsU6q8jfA,5Ou7Hi_e7KA,on_demand,not_subscribed,DE,1,0,0,0,0,0.3372166667,20.233,14.98740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M15S,OUR FUTURE OFFICE AMBITIONS | ALTON ALEXANDER 003,135
20180107,UCFAOhU0g6xF7BkLsU6q8jfA,gg6mQupbVPc,on_demand,not_subscribed,US,3,0,0,0,0,1.0893,21.785999999999998,14.14675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M34S,DROPPING IN ON THE CLIENT | ALTON ALEXANDER 006,154
20180108,UCFAOhU0g6xF7BkLsU6q8jfA,gg6mQupbVPc,on_demand,not_subscribed,US,4,0,0,0,0,5.9677,89.5155,58.12694805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M34S,DROPPING IN ON THE CLIENT | ALTON ALEXANDER 006,154
20180108,UCFAOhU0g6xF7BkLsU6q8jfA,GMuiqgibsTM,on_demand,subscribed,US,1,0,0,0,0,1.466666667,88.0,98.87640449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M29S,"GOOD WEATHER, GOOD DAY, & PRIORITIES | ALTON ALEXANDER 007",89
20180108,UCFAOhU0g6xF7BkLsU6q8jfA,kQ-sNXT7Jx8,on_demand,not_subscribed,US,1,0,0,0,0,0.23888333329999997,14.333,18.14303797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M19S,First Episode | VLOG 001,79
20180108,UCFAOhU0g6xF7BkLsU6q8jfA,KXUOt9uV3J8,on_demand,not_subscribed,US,7,0,0,0,0,4.6548166669999995,39.89842857,68.79039409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT58S,SALES STRATEGY MEETINGS | ALTON ALEXANDER 008,58
20180108,UCFAOhU0g6xF7BkLsU6q8jfA,KXUOt9uV3J8,on_demand,subscribed,US,1,0,0,0,0,0.8935,53.61,92.43103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT58S,SALES STRATEGY MEETINGS | ALTON ALEXANDER 008,58
20180118,UCFAOhU0g6xF7BkLsU6q8jfA,_iGm2nI2lqo,on_demand,not_subscribed,US,4,0,0,0,0,3.8641333330000003,57.961999999999996,61.01263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M35S,ON MY WAY HOME | ALTON ALEXANDER 018,95
20180118,UCFAOhU0g6xF7BkLsU6q8jfA,_iGm2nI2lqo,on_demand,subscribed,US,1,0,0,0,0,1.736833333,104.21,109.6947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M35S,ON MY WAY HOME | ALTON ALEXANDER 018,95
20180118,UCFAOhU0g6xF7BkLsU6q8jfA,_iGm2nI2lqo,on_demand,subscribed,ZZ,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M35S,ON MY WAY HOME | ALTON ALEXANDER 018,95
20180118,UCFAOhU0g6xF7BkLsU6q8jfA,iVTpYy0RjBM,on_demand,not_subscribed,US,1,0,0,0,0,0.20391666670000003,12.235,16.53378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M14S,DO I HAVE YOUR ATTENTION YET? | ALTON ALEXANDER 016,74
20180118,UCFAOhU0g6xF7BkLsU6q8jfA,iVTpYy0RjBM,on_demand,subscribed,US,3,0,0,0,0,2.32645,46.528999999999996,62.87702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M14S,DO I HAVE YOUR ATTENTION YET? | ALTON ALEXANDER 016,74
20180118,UCFAOhU0g6xF7BkLsU6q8jfA,7UfYA_QiyVc,on_demand,not_subscribed,US,3,0,0,0,0,4.41765,88.353,45.30923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M15S,UNDERSTANDING YOUR PLACE | ALTON ALEXANDER 017,195
20180118,UCFAOhU0g6xF7BkLsU6q8jfA,7UfYA_QiyVc,on_demand,subscribed,US,1,0,0,0,0,3.233333333,194.0,99.48717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M15S,UNDERSTANDING YOUR PLACE | ALTON ALEXANDER 017,195
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,KXUOt9uV3J8,on_demand,not_subscribed,US,1,0,0,0,0,0.17843333329999997,10.706,18.45862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT58S,SALES STRATEGY MEETINGS | ALTON ALEXANDER 008,58
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,_iGm2nI2lqo,on_demand,not_subscribed,US,1,0,0,0,0,1.5805,94.83,99.82105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M35S,ON MY WAY HOME | ALTON ALEXANDER 018,95
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,_iGm2nI2lqo,on_demand,subscribed,US,1,0,0,0,0,1.58,94.8,99.78947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M35S,ON MY WAY HOME | ALTON ALEXANDER 018,95
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,7UfYA_QiyVc,on_demand,not_subscribed,US,1,0,0,0,0,3.15,189.0,96.92307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M15S,UNDERSTANDING YOUR PLACE | ALTON ALEXANDER 017,195
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,nKkLlJ75gEM,on_demand,not_subscribed,US,9,0,0,0,1,11.22648333,74.84322222,46.48647343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M41S,SIDEWALK TALK | ALTON ALEXANDER 019,161
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,bUa_UOQJBa4,on_demand,not_subscribed,US,8,0,0,0,0,8.301,62.2575,76.86111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M21S,The Silicon Slopes Tech Summit is the place to be | BUSINESS VLOG 020,81
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,bUa_UOQJBa4,on_demand,subscribed,US,2,0,0,0,0,1.4883333330000001,44.65,55.12345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M21S,The Silicon Slopes Tech Summit is the place to be | BUSINESS VLOG 020,81
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,bUa_UOQJBa4,on_demand,subscribed,ZZ,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M21S,The Silicon Slopes Tech Summit is the place to be | BUSINESS VLOG 020,81
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,v2IdKFFk4YQ,on_demand,not_subscribed,US,1,0,0,0,0,11.35106667,681.064,36.53776824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT31M4S,HOW TO RECORD AN EASY WEBINAR | ALTON ALEXANDER 011,1864
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,UQnI7xbgbOg,on_demand,not_subscribed,US,2,0,0,0,0,4.07785,122.3355,43.53576512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT4M41S,HOW TO TAKE A SICK DAY LIKE A BOSS | ALTON ALEXANDER 012,281
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,cqu7DcWLhN8,on_demand,not_subscribed,US,1,0,0,0,0,0.42385,25.430999999999997,127.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT20S,QUESTIONS | ALTON ALEXANDER 002,20
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,JQH2vWOU4GA,on_demand,not_subscribed,US,1,0,0,0,0,0.33495,20.097,21.15473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M35S,MAKING THE VLOG INTERESTING IN NEW YORK | ALTON ALEXANDER 013,95
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,BJr58uoJGgY,on_demand,not_subscribed,US,1,0,0,0,0,1.5630166669999999,93.781,63.79659864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M27S,DOING WHATEVER IT TAKES TO MAKE YOUR DREAMS A REALITY | ALTON ALEXANDER 009,147
20180120,UCFAOhU0g6xF7BkLsU6q8jfA,sXF3GraZQLs,on_demand,not_subscribed,US,1,0,0,0,1,0.1374333333,8.246,6.4421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M8S,Why am I doing a daily Vlog? | ALTON ALEXANDER 002,128
20180123,UCFAOhU0g6xF7BkLsU6q8jfA,bUa_UOQJBa4,on_demand,not_subscribed,US,2,0,0,0,0,1.327016667,39.8105,49.14876543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M21S,The Silicon Slopes Tech Summit is the place to be | BUSINESS VLOG 020,81
20180123,UCFAOhU0g6xF7BkLsU6q8jfA,UQnI7xbgbOg,on_demand,not_subscribed,US,1,0,0,0,0,2.863,171.78,61.1316726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT4M41S,HOW TO TAKE A SICK DAY LIKE A BOSS | ALTON ALEXANDER 012,281
20180123,UCFAOhU0g6xF7BkLsU6q8jfA,sXF3GraZQLs,on_demand,subscribed,US,2,0,0,0,0,0.2984666667,8.954,6.9953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT2M8S,Why am I doing a daily Vlog? | ALTON ALEXANDER 002,128
20180123,UCFAOhU0g6xF7BkLsU6q8jfA,ziq81sZZ630,on_demand,not_subscribed,US,1,0,0,0,0,0.6791833333,40.751,20.685786800000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M17S,Perfect Is the Enemy Of Progress | BUISNESS VLOG 023,197
20180123,UCFAOhU0g6xF7BkLsU6q8jfA,ziq81sZZ630,on_demand,subscribed,US,2,0,0,0,0,3.730333333,111.91,56.8071066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M17S,Perfect Is the Enemy Of Progress | BUISNESS VLOG 023,197
20180123,UCFAOhU0g6xF7BkLsU6q8jfA,ziq81sZZ630,on_demand,not_subscribed,CA,2,0,0,0,0,2.025466667,60.763999999999996,30.84467005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M17S,Perfect Is the Enemy Of Progress | BUISNESS VLOG 023,197
20180123,UCFAOhU0g6xF7BkLsU6q8jfA,GCtRWs3DTvg,on_demand,subscribed,US,1,0,0,0,0,10.54033333,632.42,204.66666669999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT5M9S,Setting Up Marketing Automation | BUISNESS VLOG 022,309
20180123,UCFAOhU0g6xF7BkLsU6q8jfA,GCtRWs3DTvg,on_demand,not_subscribed,US,5,0,0,0,0,12.67903333,152.1484,49.2389644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT5M9S,Setting Up Marketing Automation | BUISNESS VLOG 022,309
20180123,UCFAOhU0g6xF7BkLsU6q8jfA,cyHtVdYYtpI,on_demand,not_subscribed,US,1,0,0,0,0,1.442333333,86.54,91.09473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M35S,FINDING YOUR DREAM CLIENT | ALTON ALEXANDER 014,95
20180124,UCFAOhU0g6xF7BkLsU6q8jfA,_iGm2nI2lqo,on_demand,subscribed,US,1,0,0,0,0,0.4344166667,26.065,27.43684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT1M35S,ON MY WAY HOME | ALTON ALEXANDER 018,95
20180124,UCFAOhU0g6xF7BkLsU6q8jfA,7UfYA_QiyVc,on_demand,not_subscribed,US,1,0,0,0,0,0.07248333333,4.349,2.23025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alton Alexander's Daily Vlog from SLC,available,PT3M15S,UNDERSTANDING YOUR PLACE | ALTON ALEXANDER 017,195
